Ensayo,Muestra-año,Exportador,CodigoVUCE (grupos),Cant muestras,Promedio de RESULTADO,Año,Mes
Sucios,C0219-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0220-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0224-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0227-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0228-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0229-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,febrero
Sucios,C0230-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0231-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,febrero
Sucios,C0232-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0233-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0234-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0235-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0236-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0237-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0238-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0239-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0240-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0244-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0245-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0246-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0247-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0248-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0249-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0250-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0251-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0252-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0253-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0254-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0255-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0256-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2023,febrero
Sucios,C0259-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0260-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0261-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0262-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0263-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0264-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0265-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0267-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0269-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0270-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,febrero
Sucios,C0271-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0272-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0273-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0275-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0278-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0281-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0282-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0283-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0284-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0285-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0286-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0289-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0290-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0291-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0293-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,febrero
Sucios,C0294-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0296-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0297-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,febrero
Sucios,C0300-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0302-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0303-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0304-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0305-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0307-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0308-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0310-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0311-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0313-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0314-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0315-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0316-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0317-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0319-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0320-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0321-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0326-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.6,2023,febrero
Sucios,C0328-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0329-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0330-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0337-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0339-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,febrero
Sucios,C0341-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0342-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0343-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0344-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0345-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0346-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0347-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0349-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0354-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0355-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0356-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0359-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,1.3,2023,marzo
Sucios,C0360-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.7,2023,marzo
Sucios,C0361-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0362-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0363-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0364-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0365-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0366-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0367-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0368-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0370-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0372-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0373-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0374-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0375-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0376-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0377-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0378-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0379-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0383-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0384-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0386-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0387-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0388-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0403-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0404-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0405-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0406-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0407-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,marzo
Sucios,C0408-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0409-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0410-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0416-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0419-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0420-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0421-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0422-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0425-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0426-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0427-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0428-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0429-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0430-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0431-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0432-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0433-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0434-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0435-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0436-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0437-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,abril
Sucios,C0440-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.5,2023,marzo
Sucios,C0442-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,marzo
Sucios,C0444-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0451-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0453-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0454-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0455-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0471-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0484-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0486-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.4,2023,marzo
Sucios,C0489-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0491-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0500-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0506-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0507-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0508-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0509-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0514-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0515-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0516-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0519-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0521-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0522-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0523-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0525-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0526-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0528-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0529-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0531-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0532-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0534-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0535-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0536-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0537-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0539-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0540-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0541-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0542-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0543-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,marzo
Sucios,C0545-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0546-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0553-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0554-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0555-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0562-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0563-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0564-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0565-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0574-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0575-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0577-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0579-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0581-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0583-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,marzo
Sucios,C0584-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,marzo
Sucios,C0585-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0586-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0587-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0588-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0589-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0590-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0592-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0601-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0602-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0603-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0605-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0606-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0607-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0608-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0609-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0610-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0611-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0612-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0613-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0616-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0617-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,abril
Sucios,C0618-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0636-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,abril
Sucios,C0638-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,abril
Sucios,C0639-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0640-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0641-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0642-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0643-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0644-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0645-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0646-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0647-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0648-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0649-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0650-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0653-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0655-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0656-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0657-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0658-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0659-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0661-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0663-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.2,2023,abril
Sucios,C0664-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0665-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0666-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0667-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0669-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0673-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0674-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0675-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0677-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0679-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0692-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0694-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0695-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0696-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0697-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0698-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0699-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0700-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0701-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0702-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0704-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0706-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0707-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0708-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0710-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0711-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0712-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0713-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0714-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0715-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0716-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0717-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0718-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0719-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0720-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0722-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0723-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0724-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0725-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0726-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0727-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,abril
Sucios,C0728-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.1,2023,abril
Sucios,C0729-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0737-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0.3,2023,abril
Sucios,C0738-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0739-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
Sucios,C0740-2023,PRO DE MAN S.A.,Maní crudo y blancheado,1,0,2023,abril
